评论内容,商品ID
8月又重读了一遍,1212893
少男都有喜欢熟女的情节。,1212893
天下何为,1212893
一天一个。太YY了,1212893
我的双儿~~~~~小宝我会好好向你学习怎么在职场上混迹。,1212893
最喜欢了,1212893
哈哈，我是小桂子~,1212893
金庸最好的小说之一。,1212893
知道神马叫金手指杰克苏么！看看人家韦小宝……,1212893
荒诞江湖，开挂人生。,1212893
不喜欢，但是深刻,1212893
金大侠真是了解中国人，手法真是老练。,1212893
这部小说虽是颠覆之作，但仍有绝世武功和典型的侠客。在别的故事里，这个是优点，但在《鹿鼎记》里它成了成了败笔。你我平庸读者对自己的无能感到无可奈何，就去武侠世界里去找慰藉。虽然练就绝世武功的人大多下场不好，但也有曾经沧海，老子先前比你阔多了了的意思。金先生写武侠本是写着完，到后来可,1212893
yy啊，yy,1212893
小宝之所以能成为小宝，还不是因为他有钱有权有双儿，整一个开挂人生啊,1212893
金庸的书，这本最有趣,1212893
很复杂的感觉。一方面金庸的确做到了颠覆传统武侠小说，地痞真正成了主角。但另一方面众女子的描写又有点问题，虽然做到了人人性格不同表现不同，但其实有许多雷同的地方，什么含羞答答唯唯诺诺。金庸的书靠情节出彩，真的是这样。至于说满足了男人的意淫什么，我不敢恭维。,1212893
初三时看的，大概最早看的有SM场景的书了。。。现在喜欢的男孩以韦小宝为榜样,1212893
这一本的政治味道重一些,1212893
金庸系列都是小学时跟着外公看的，最喜欢这本，可能相比于其它那些有趣很多吧,1212893
此书非仅可以武侠视之。,1212893
啊哈哈这种生存之道我是想学也学不来的,1212893
色坯。。。。。。。。,1212893
最喜欢韦小宝和这里面的康熙,1212893
No.2 in my heart,1212893
收藏重复了,1212893
恩~~~~,1212893
小宝啊~~,1212893
不大喜欢,1212893
又臭又长,1212893
翻出金老爷子的书来重看，结果乐得每天嘎嘎叫，当世大儒毕竟是大儒。以往老觉得老爷子一手明报一手小说，报纸连载还结构严谨、人物活泼灵动，果真举世无双，但这回重看，倒发现许多明显是旁枝逸出的人物和情节，原来也是和网文一般的想到哪写到哪，但有功底圆得过来，拖长情节换地图多来几遍也颇好看。唉，少年初出茅庐，总是公子王孙满地走，掌门高手不如狗，混江湖，没点名头还真吃不开。主角倒是一贯的开挂人生，要不了小半本书，就集齐了七条神龙，江湖朝堂黑白两道，哪个都爱跟在他屁股后头叫大哥。这种头衔堆一身说出去都要让人耻笑的杰克苏，也就是老爷子能写得好了。以往还觉得韦爵爷怪可怜，连哄带骗，七位姑娘却哪个也不真爱他，可现在倒觉得彼此彼此，你做初一我做十五，他也不过是有便宜不占王八蛋。最爱小皇帝，少年天子果然是一生所钟啊,1212893
在忙碌的时间看，我有点拼，不过值得看哦。,1212893
我不得不承认周星驰版鹿鼎记对我影响过于深刻。此外，一股浓浓地皇汉味儿好让人不爽。,1212893
武侠的回声,1212893
可算细细看完了,1212893
金庸所有小說最喜歡的就是鹿鼎記。單單沖著八女大被同眠這一個情節，就足夠了╮(╯▽╰)╭,1212893
我还是最喜欢小玄子和小桂子。,1212893
书很脏，话很难听，读起来不那么让人喜欢。但传奇本身仍然是有趣的。,1212893
阿珂和郑克塽有两处颇不合逻辑。文革隐喻倒让我想起当年香港左派逼得金庸出国避难这桩公案。,1212893
七个老婆，我最喜欢建宁！,1212893
小时候看金庸要死命坚持才能看完，所以跟老师讲这辈子都不会喜欢他甚至对老师讲他文章构架内容背景设置嗤之以鼻，金古梁温最爱古。结果如今再看，最不喜欢的却是古，反倒金的背景设定历史描述诗词让我啧啧称奇。可是吧。。。这浓浓的起点风这万能的主角挂真的无敌的没问题吗。。。。。？？？,1212893
韦小宝实在是有情有义的人,1212893
后面不行了。,1212893
各位，这是最好的金庸。,1212893
关于韦小宝第一次进宫为何会被海大富发现，书中已经说到了海大富心神不定，韦小宝且哑着嗓子说话，仔细想来，原来是屋里的那个缸穿了韦小宝的底啊……,1212893
神扯之作，又爱又恨。,1212893
小宝啊小宝,1212893
一个在现代还没有刑事责任能力的小孩唱十八摸...,1212893
吐槽TG给力，但是査老爷的民族/国族观点总让我有点不舒服,1212893
这才是政治学教材和一幅微观看左右派的大历史。金庸首先作为一个右派报人，政治观察家是很有洞察力的，在这方面一定程度上能与左翼的奥威尔相比。,1212893
牛逼啊牛逼。。,1212893
毕业论文。,1212893
不得不承认，虽然我并不怎么喜欢小说里的情节，可是主人公小宝真的是写得非常的逼真，情节的紧凑让人不得不赞叹这么庞大的人物系统，怎么可以这么熟稔地刻画性格。,1212893
第一次看金庸的&#34;书&#34;。回过头来看 新修版的鹿鼎记。会有一种不同的感觉：）,1212893
据说   这部作品是武侠小说里仅有的两部入选影响中国近代史的一百部小说之一。      其他不解释了～,1212893
狗屎运韦小宝，让我这种年末各种折翼的衰人怒从中来。,1212893
读了一半，但是我读不下去了！！！！！这个。。和武侠没什么关系吧。。！！,1212893
他妈的  你说好看不好看  好看不好看！！！！ 太好看了！！！,1212893
人！,1212893
金庸的小说看了不少 最经典的还是天龙八部 鹿鼎记有点打闹 也不错啦,1212893
这版应该是最大众化的,1212893
唯一看過的武俠。被沒收然後又被我偷回來，和老师结下梁子,1212893
哎呦喂我喜歡的是雙兒……羞&gt;&lt;,1212893
怀念,1212893
手机电子书果然看武侠和黄书比较有劲,1212893
万卷经书皆无物，不需文字大道宏。青灯空笑修行苦，何若潇洒鹿鼎公？,1212893
初中低年级。外婆家看的，图书来源是小镇图书室，图书室管理员是一个自称能在一米外用气功点燃纸团的老伯伯。图书室简陋，五册缺一册，不碍事，反正看过陈小春版。喜欢看它，是出于小女人心态，因为它“美满”了。现在认真审视，倒是可恨。当然，金庸的书，于我只作消遣。人们如何褒扬，如何挖掘其现实意义，以我的低水平看来，都属于过度解读，不如45度仰望天空吧！,1212893
窃以为是金庸最好的。,1212893
满篇阿Q式的精神胜利法,1212893
我最喜欢的竟然是康熙，然后是双儿，沐剑屏。,1212893
嗯。 臭男子主义。,1212893
太厚黑了。韦小宝绝对是人际关系帝，各种化敌为友、绝处逢生、四处逢缘、八面玲珑，能把死人说活、活人说死，在各种阵营之中周旋来蹦跳去。就是他不爱公主，偏要爱不喜欢他的阿珂这一点，让我好生不爽。其实真正高智商的人，大概是少年康熙吧。人家早就看破了，只是懒得搭理。,1212893
从地摊买的，字好小。小宝是个福将，就这样。,1212893
有那两个人的章节都是泫然欲泣啊。,1212893
很好。。我很喜欢这种一人取多妻的淫乱故事。。哈哈。。。这几天一直听连丽如播讲的评书。。。再一看verycd。。才发现。。查良镛先生在鹿鼎记中还含沙射影了。。我果然是一个没有政治觉悟的人啊。。。,1212893
书不及电视剧。陈小春版鹿鼎记演绎韦小宝惟妙惟肖入木三分。,1212893
6月10日,1212893
金庸盛名，此为顶峰。,1212893
厚黑,1212893
八面玲珑的小宝 榜样,1212893
心境不至,1212893
鹿鼎记，我第一部完整阅读的金庸武侠小说。虽然风格和以前的作品迥异，嬉笑怒骂之间，透着一种最简单，也最真实的道理。往往，人们只是想去掩盖真相，而不是去拨开真相。小宝有智慧，更有一种人们早已经缺失了的真诚和坦率！,1212893
我唯一看过的金庸小说，以至于我说谎的样式和韦小宝奇像，所以说哎，榜样要选好啊同志们,1212893
|3387:2532|,1212893
大侠在巅峰时期的华丽退却~,1212893
黄晓明版本是垃圾！！,1212893
颠覆传统。老金的收山之作,1212893
另一个武侠世界 烂熟于心,1212893
妓院哲学,1212893
好几次 才看完 始终提不起精神但是韦小宝逢事压大压小的方法 很有意味,1212893
挺好的 呵呵,1212893
唯一看过的武侠小说，因为当时是陈小春在演的...,1212893
金庸,1212893
中学。有点拖沓。,1212893
顶峰之作,1212893
有趣，金庸式的搞笑！,1212893
大师封笔之作,1212893
非常喜欢,1212893
金先生的幽默不着痕迹。,1212893
金庸经典,1212893
心术与身位,1212893
韦小宝:另类的阿Q,1212893
在哪里看到说是金庸对自己武侠世界的否定。我于是很感动，因为自己亲手构建的世界，真的需要勇气和足够的清醒才能去破坏摧毁吧？,1212893
...中国人的国民性?左右逢源的要求...,1212893
做人。,1212893
看到第四本意兴阑珊,1212893
我咋觉得文字真的一般呢,1212893
怎么说呢，可能我对于武侠小说不够敏感，因为写的各种招式实在眼花缭乱让我觉得读起来很累，金庸我非常喜欢，可是真正小说我只看过两部，这就是其中一部。。。,1212893
当年从早到晚连着读了几天一口气读完,1212893
完成度非常高的一部小说，只是女性角色的塑造比较逊色,1212893
书到用时方恨少，肉到肥时方恨多。,1212893
封笔之作，另类武侠，不得不感叹金庸剧情操盘之巧，人物塑造之精,1212893
厉害的呀,1212893
最后一本，韦小宝真乃人间奇才。,1212893
摒去嬉笑，感念不已。,1212893
不爽快，收尾匆匆。,1212893
这他娘的也叫武侠，整一个另类厚黑,1212893
看着韦小宝谎话马屁随口就来，讲的一套一套的，都看愣了。,1212893
这是武侠？NO，这是官场。,1212893
韦小宝这种无赖也能七美在怀，当真是意淫无边。,1212893
金庸艺术顶峰,1212893
熙来攘往，你方唱罢我登场，都只为了逐鹿问鼎。世态人情，龌蹉、卑琐更荒诞，金老写得真实又悲悯。此前衣袂飘飘的侠客书生，如何能挨得过现实呢？,1212893
约莫是小学时看过tvb版后读的第一遍，因为粉电视剧把莫斯科和尼布楚段都跳过了。而今上下班路上得重温一次。tvb的编剧还是有些功力的，双儿的青梅竹马、阿珂态度的转变等等，都改的更合理一些。鹿鼎记是金老难得的人物众多又纷纷有血有肉性格鲜明并讨喜的作品。细数一下不待见的角色，大抵只有吴之荣、瘦头陀、吴六奇，再加一生愚忠因怜生恶的陈永华先生而已。,1212893
出师未捷身先死，长使英雄泪满襟.,1212893
金庸小说我的最爱没有之一,1212893
为何我觉得爵爷在对人性厚黑的把握上的水平，其实是全靠剧情生拉硬套的功劳？,1212893
几年后再读一遍。当年很有点喜欢韦小宝，现在则极其反感。老金对中国一直以来的官场文化，看得真透~~~清稗类钞3，记述残酷的清文字狱始于康熙及彼时冤狱惨案；也谈及吴六奇带清兵荡平广东，屡建奇功，位高爵显好像到了少保。这不禁令我怀疑老金为何在鹿鼎记中拼命洗白二人~前者成了爱惜汉人的好皇帝；后者加入天地会反清复明。重看时疑问更重，金庸历史知识丰富，美化二人用意为何？如此误导视听好吗？虽说不能把武侠小说太当真，但金庸小说对华人世界影响深远，他又是写社论出身，历史知识也不可谓不丰，怎么会出现这种问题？美化清廷时居然说，康熙是好皇帝，但大臣如鳌拜者才是恶人；还有吴六奇侠肝义胆，我小时候真信他这一套。如果不了解历史，很多人会受他这番说辞影响~~~真不懂金庸是怎么想的~~~,1212893
